ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
0.93,6.101,20.096,15955.968,193.809,1.97,358.667,8.01,7.6,0.0,1083904.0,5610395.2,139288.0,386831.2,8.0,0.0,19.2,16458.4,12255.6,22691.2,46.0,49.6,3.8,0.6,0.0,8.093101292969244
0.88,6.112,17.429,16970.752,191.366,1.92,332.936,8.39,11.0,0.0,1083648.0,5795220.0,139292.8,383517.6,8.0,0.0,59.0,18045.6,14069.2,25088.2,43.6,52.0,3.4,1.0,0.0,8.896124804461444
1.05,7.09,21.353,12576.768,258.015,1.59,491.227,6.4,9.0,0.6,1082009.6,5908660.0,139320.0,396456.8,494.4,0.0,1102.0,19568.0,14737.6,27458.8,44.6,51.2,3.8,0.8,0.0,7.481588704160388
1.09,5.9,25.565,7431.168,248.419,1.46,476.182,5.69,9.8,0.2,1080934.4,5846860.8,139360.8,401936.0,2128.0,0.0,4825.0,16694.4,12618.6,23058.2,44.0,51.8,3.4,0.6,0.0,9.804843100315226
0.96,6.671,21.03,9600.0,240.453,1.73,415.713,7.15,10.2,0.0,1102789.6,6175877.6,139400.0,432428.8,516.8,28542.4,588.0,47198.4,14809.4,26063.4,37.4,56.4,5.0,1.6,0.0,7.008533332949487
1.0,6.817,18.259,14796.8,300.121,1.41,369.929,8.42,9.0,0.0,1071920.8,6353577.6,139400.0,432568.0,5.6,26214.4,44.8,46160.8,16075.2,27413.6,40.2,55.4,4.2,0.8,0.0,7.4351537907981395
0.54,7.95,17.157,1078.272,179.424,2.56,239.886,12.31,7.8,0.0,1060184.0,6543896.0,139400.0,435995.2,7.2,35.2,30.4,25987.2,17700.8,31611.0,50.0,46.0,3.6,0.4,0.0,6.00975733941632
0.68,5.986,27.133,34242.56,218.296,1.85,289.814,12.13,8.0,0.2,1175463.2,595660.0,75629.6,339825.6,88.8,69990.4,864.8,87826.4,15836.4,22719.4,30.2,65.0,3.2,1.4,0.0,7.76878848594705
0.67,6.197,30.832,37475.328,212.345,1.93,279.906,12.89,10.0,0.4,1118879.2,682476.8,48215.2,269607.2,250.4,43262.4,3824.4,62365.6,15414.4,23740.6,29.6,66.0,3.2,1.4,0.0,8.073328321105219
0.71,7.16,26.254,35304.448,234.099,1.83,310.728,13.46,7.4,0.0,1135392.8,1763012.8,79550.4,341475.2,237.6,48.0,3464.6,23297.6,15443.2,28363.0,32.2,62.0,4.8,1.0,0.0,6.265591429069623
0.75,6.554,24.856,32765.952,230.155,2.21,306.929,12.01,7.8,0.2,1130016.8,2644360.0,113316.8,348048.8,503.2,0.0,1955.8,21576.0,14204.6,26441.4,28.8,66.8,3.8,0.6,0.0,6.926307226714031
0.74,7.394,26.356,39557.12,234.407,1.77,303.701,12.89,9.0,0.6,1115578.4,3542821.6,128462.4,372271.2,5092.0,0.0,5195.0,23952.0,15929.8,29391.0,31.0,64.2,4.2,0.8,0.0,6.654961127684463
0.73,7.384,24.732,34863.104,226.656,1.96,296.62,12.76,9.6,0.4,1096327.2,2839420.8,134433.6,373310.4,1147.2,0.0,1188.8,23581.6,14336.2,29191.6,32.4,62.6,4.4,0.6,0.0,5.617777432027887
0.72,6.642,24.104,36905.984,209.762,1.91,274.0,13.2,8.2,0.4,1095252.0,3288662.4,136534.4,387451.2,76.8,0.0,1571.8,22731.2,13888.6,26502.8,30.6,64.0,5.0,0.8,0.0,7.942348007181911
0.69,6.859,20.147,30379.008,202.018,1.96,266.235,13.18,7.4,0.4,1094228.0,3468799.2,137360.0,384780.0,107.2,0.0,148.0,22204.0,15296.2,27822.4,32.4,62.0,4.8,1.0,0.0,6.919043561854027
0.59,5.513,21.053,40603.648,150.398,2.17,194.279,17.14,9.0,0.4,1093892.0,3546647.2,137700.8,386680.8,38.4,0.0,77.6,17712.0,10984.8,19876.8,31.4,64.4,3.8,0.6,0.0,8.093131537701275
0.71,7.669,21.776,35934.208,219.421,1.97,284.116,13.1,7.0,0.2,1093156.0,4312206.4,137915.2,389322.4,14.4,0.0,32.0,22371.2,16606.6,31104.8,32.2,61.2,5.4,1.4,0.0,6.102119311917713
0.73,7.446,22.316,35665.92,236.741,1.91,301.703,12.9,7.0,0.2,1090133.6,5068636.8,138011.2,387354.4,43.2,0.0,115.2,24766.4,15327.0,29258.6,33.4,60.8,5.2,0.8,0.0,5.879811445871989
0.72,8.062,24.772,33111.04,218.777,2.1,288.429,12.95,6.8,0.4,1089836.8,4888767.2,138048.8,393606.4,36.8,0.0,65.6,24800.8,16178.6,31070.0,35.0,58.2,5.8,1.2,0.0,5.506726579928618
0.71,7.121,26.641,34427.904,210.13,2.02,270.603,13.3,8.2,0.2,1089602.4,5281020.0,138060.8,394618.4,112.0,0.0,161.6,21200.0,15000.4,28424.2,33.2,61.8,4.6,0.6,0.0,6.142242171991323
0.71,7.45,23.374,37452.8,216.986,2.03,281.031,12.62,5.8,0.6,1088615.2,5354404.8,138091.2,390434.4,12.0,0.0,67.2,23648.8,15755.0,28895.8,33.2,62.0,4.4,0.6,0.0,6.032831951885876
0.74,5.7,33.652,15597.568,235.897,1.84,300.004,10.45,9.4,0.4,1438212.8,4310750.4,138100.8,389925.6,1.6,142660.0,16.0,161368.8,14269.4,23673.0,32.8,61.6,4.6,1.4,0.0,6.472191340486768
0.95,7.859,30.563,27779.072,197.776,2.32,516.118,7.02,8.2,0.4,1087758.4,3828205.6,138121.6,393037.6,77.6,0.0,105.6,25733.6,16543.2,31574.6,39.6,55.0,4.6,0.6,0.0,5.641991258563851
0.88,7.725,34.269,30582.784,191.871,2.37,447.183,8.12,7.6,0.2,1087487.2,4340726.4,138132.0,391875.2,12.0,0.0,44.8,26487.2,16173.2,30608.6,37.4,57.6,4.6,0.8,0.0,5.630005144044114
0.91,7.267,34.411,28812.288,179.337,2.29,442.731,7.47,6.4,0.6,1087004.0,4520352.0,138135.2,395776.0,51.2,0.0,95.2,23776.0,15466.6,28674.0,40.8,54.8,4.0,0.6,0.0,6.5150175405585244
0.91,7.258,42.159,23100.416,180.356,2.33,428.18,7.38,6.2,0.4,1086668.8,4507641.6,138151.2,399641.6,10.4,0.0,60.0,25666.4,15750.0,29800.8,38.4,56.0,4.8,0.6,0.0,6.110067037360974
0.94,7.493,33.551,24714.24,206.111,2.16,442.887,7.4,8.6,0.2,1085535.2,4759104.8,138469.6,420731.2,13.6,0.0,39.2,24960.8,14786.6,29707.4,42.6,52.4,4.6,0.6,0.0,5.758596084990487
0.53,2.685,25.04,15411.2,85.454,2.3,113.452,14.44,10.8,0.4,1085237.6,5370925.6,138500.0,410648.0,8.8,0.0,26.4,6119.2,4703.4,8001.2,38.2,57.8,2.8,1.0,0.0,15.180791178836095
0.93,6.627,16.279,15203.328,199.439,1.94,383.304,7.49,9.6,0.2,1081464.0,5086808.0,138508.0,419111.2,1.6,0.0,27.2,20968.0,14005.2,25661.0,41.6,51.8,5.8,0.8,0.0,7.493572533130646
0.87,6.096,15.231,13575.168,230.507,1.75,345.622,8.25,7.0,0.6,1434661.6,5550160.0,138648.8,419702.4,10.4,136987.2,20.8,156944.0,14826.8,25434.6,32.2,59.8,6.0,1.8,0.0,7.60086679639925
1.05,7.301,16.944,15493.12,241.14,1.68,462.703,6.46,7.8,0.0,1072112.0,5744831.2,138652.0,420856.8,14.4,0.0,60.8,24287.2,15205.4,29272.8,38.4,55.0,6.0,0.6,0.0,6.419794717743769
1.11,7.058,17.218,11557.888,267.355,1.47,510.641,5.72,7.6,0.0,1071856.0,5758364.0,138657.6,417572.8,1.6,0.0,72.4,24447.2,14440.6,28687.0,36.8,56.0,6.2,0.4,0.0,6.96765835265758
1.15,6.421,17.812,8830.976,271.379,1.38,544.586,5.3,8.0,0.2,1071856.0,5884098.4,138670.4,418189.6,8.0,0.0,49.6,21796.0,14713.4,26657.4,44.6,49.2,5.0,1.2,0.0,7.719323748633975
1.04,2.307,21.988,2156.544,126.408,1.35,263.827,4.72,12.2,1.2,1071241.6,6087232.0,138820.8,415661.6,489.6,0.0,1108.0,8845.6,6252.4,11225.0,47.2,45.8,5.4,2.2,0.0,21.586288651116465
1.02,6.687,19.84,12564.48,290.435,1.37,379.695,7.41,5.4,0.4,1071088.0,6361403.2,138828.0,421832.0,6.4,0.0,36.0,22380.0,15679.2,27580.6,40.2,54.0,5.0,0.8,0.0,6.868923925725318
0.48,5.952,15.827,1203.2,128.432,2.78,171.942,12.47,8.2,0.0,1071600.0,6594912.0,138828.0,423839.2,35.2,28.0,61.6,21388.0,14316.6,25793.0,46.8,47.2,5.8,0.8,0.0,7.962911410793999
0.38,1.722,24.267,10804.224,66.051,2.05,77.864,18.75,10.2,0.4,1071088.0,1490514.4,138828.0,419455.2,11.2,0.0,21.6,6357.6,4557.0,7717.2,34.2,58.6,5.8,1.2,0.0,34.045885118205895
0.33,0.60141015625,21.938,7547.904,34.379,1.86,42.971,13.91,14.8,1.8,1070780.8,6302917.6,138828.0,398558.4,54.4,0.0,148.8,2445.6,2142.8,3139.4,30.8,65.4,1.4,2.2,0.0,61.56946688282246
0.64,6.411,17.386,38175.744,190.416,1.87,252.054,13.46,6.6,0.6,1123985.6,1098032.0,54540.0,329680.8,348.8,12200.0,6811.2,31727.2,14577.8,25443.6,23.6,66.4,7.6,2.8,0.0,6.830156732992001
0.62,2.439,12.947,18507.776,78.147,2.18,99.067,13.87,14.0,0.4,1119932.8,3745728.8,101192.8,347910.4,168.0,0.0,1120.0,12665.6,8006.6,14737.2,25.6,58.0,11.6,5.4,0.0,21.740136435999275
0.63,6.874,14.155,36554.752,185.206,2.02,245.822,13.59,6.6,0.2,1111263.2,2455446.4,113880.8,365338.4,948.8,0.0,3010.8,20319.2,13618.6,25839.0,23.4,65.0,9.8,2.0,0.0,5.858715499683836
0.63,7.672,14.654,42155.008,203.701,2.11,268.461,13.65,5.2,0.0,1096617.6,3382779.2,128078.4,372321.6,236.0,0.0,257.6,23811.2,15714.6,31343.8,24.8,66.4,8.4,1.2,0.0,5.413225134321452
0.64,4.588,14.024,18629.632,130.207,2.08,167.991,13.25,6.8,0.4,1095622.4,4261959.2,133053.6,375787.2,2673.6,0.0,4225.6,18465.6,13804.6,25351.8,28.6,63.2,6.8,1.8,0.0,9.568191213567436
0.65,5.112,10.884,29497.344,139.724,2.05,187.289,13.54,13.8,0.2,1094342.4,4040183.2,134808.0,381683.2,72.8,0.0,96.8,21013.6,14311.8,27443.6,23.6,63.0,11.4,1.8,0.0,7.527360284184835
0.29,1.034,20.843,11885.568,41.033,2.1,50.09,15.56,12.0,0.8,1093830.4,5362734.4,135163.2,359272.0,60.8,0.0,323.2,1884.8,1716.2,2749.8,31.8,57.6,5.8,4.4,0.0,54.825881071258
0.48,4.904,17.151,42668.032,131.919,2.24,169.502,17.85,6.4,0.6,1093420.8,3092214.4,135588.8,379532.8,159.2,0.0,198.4,16463.2,10754.0,20077.8,23.4,69.2,6.6,0.8,0.0,9.592186737060548
0.64,6.763,14.069,23922.688,183.339,2.12,242.734,12.83,5.4,0.0,1092908.8,4036361.6,136633.6,385932.0,11.2,0.0,42.4,19949.6,14323.4,25957.8,25.6,65.0,7.8,1.6,0.0,5.725159002921643
0.62,6.844,14.319,35822.592,175.474,2.16,231.217,13.6,6.0,0.0,1092448.0,5116230.4,136957.6,387634.4,21.6,0.0,79.2,20602.4,13966.0,27226.4,27.0,63.6,8.0,1.6,0.0,5.966055571143307
0.62,7.311,15.898,41129.984,184.828,2.16,237.248,14.02,6.6,0.2,1091936.0,5262844.8,137072.0,387913.6,28.8,0.0,87.2,22489.6,14799.8,27683.6,29.8,61.8,7.6,1.2,0.0,5.327548344930013
0.63,7.614,15.024,40961.024,176.956,2.27,250.504,13.19,6.8,0.0,1091680.0,5041439.2,137281.6,388408.8,33.6,0.0,61.6,19639.2,16117.4,30459.8,28.4,60.6,9.2,1.8,0.0,5.3635099919409575
0.62,7.526,12.943,40415.232,177.368,2.41,251.043,13.09,7.2,0.0,1075854.4,5019789.6,137322.4,389025.6,80.8,0.0,102.4,22633.6,16412.4,30583.2,28.2,61.6,9.2,1.4,0.0,5.133859112731412
0.81,6.185,17.694,12900.352,191.345,2.16,371.95,7.06,8.0,0.0,1549967.2,3569691.2,137359.2,393423.2,10.4,151714.4,57.6,169731.2,13855.0,24423.4,30.0,59.8,8.0,2.6,0.0,5.761854701266623
0.75,6.876,14.9,31251.456,138.828,2.67,334.583,8.37,6.0,0.4,1075363.2,4552392.8,137439.2,390291.2,108.8,0.0,299.2,21392.0,14489.8,26937.0,31.2,59.0,7.8,1.8,0.0,6.02856296408824
0.76,6.521,18.042,16505.856,144.434,2.64,311.514,8.39,7.6,0.6,1075023.2,4709856.8,137700.0,395112.8,4.0,0.0,50.4,20198.4,14295.8,26347.6,32.0,59.2,7.8,1.2,0.0,5.467066464906622
0.9,7.358,14.175,28820.48,183.584,2.18,430.128,6.99,6.4,0.0,1074248.8,4719153.6,137704.0,398547.2,95.2,0.0,183.2,24312.0,16278.8,30603.6,33.6,56.8,8.6,1.6,0.0,5.747144539998567
0.93,7.326,14.282,17697.792,185.929,2.18,409.146,6.78,8.0,0.6,1073810.4,4709094.4,137728.0,398675.2,17.6,0.0,72.0,24743.2,16209.8,31359.0,31.2,58.8,9.0,1.2,0.0,5.609093702653505
0.9,5.658,15.145,20322.304,152.426,2.15,347.734,6.8,5.8,0.2,1073723.2,5279460.0,137728.8,397550.4,4.8,0.0,56.8,18415.2,12162.2,22708.4,35.6,54.8,8.4,2.0,0.0,7.113288813702002
1.02,7.212,13.025,22913.024,219.575,1.77,452.402,6.26,7.6,0.2,1073492.0,5352481.6,137732.0,400697.6,19.2,0.0,52.8,22571.2,15086.4,28166.0,34.0,57.0,8.2,1.4,0.0,5.390840897457205
0.74,6.207,19.113,8249.344,202.542,2.14,324.352,7.81,5.8,0.4,1537623.2,5334221.6,138417.6,401295.2,627.2,168089.6,1860.0,184575.2,14982.8,24511.6,24.6,65.2,8.6,1.8,0.0,5.302426034370354
1.18,7.07,16.32,13270.016,274.647,1.39,573.702,4.75,7.6,0.2,1070868.0,5444496.8,138431.2,403258.4,100.0,0.0,135.2,20500.8,14567.6,27204.8,39.4,50.8,8.6,1.4,0.0,5.551311263331661
1.17,8.105,11.575,15963.136,286.851,1.5,611.827,4.96,6.4,0.0,1132996.0,5808336.0,138455.2,401382.4,11.2,28059.2,33.6,53428.8,16486.4,31723.8,33.8,57.2,8.0,1.4,0.0,4.935372709737393
1.07,7.171,17.761,6219.776,252.776,1.68,524.437,5.09,7.6,0.4,1147381.6,5919060.0,138458.4,407529.6,4.0,53847.2,23.2,74621.6,16226.8,28585.4,36.6,51.8,9.6,2.2,0.0,5.1717916575868745
1.01,7.07,20.452,16618.496,272.789,1.49,452.621,6.28,6.6,0.4,1103581.6,6317661.6,138479.2,404720.0,6.4,52428.8,14.4,73329.6,15545.4,26650.8,33.6,55.6,8.6,2.0,0.0,5.762470685518704
1.06,7.808,14.189,21490.688,305.828,1.36,417.265,7.04,5.6,0.2,1069540.0,6444829.6,138497.6,408064.8,0.0,0.0,48.8,25086.4,15876.6,30477.8,35.6,54.8,8.4,1.6,0.0,5.130784968807273
0.37,8.61,12.655,1099.776,129.068,3.43,177.691,12.86,6.2,0.4,1069540.0,6633731.2,138512.8,405841.6,2.4,32.0,48.8,25772.8,17601.8,34319.0,43.0,46.8,9.2,1.6,0.0,4.638821717017207
0.55,8.442,12.726,53051.392,175.282,2.46,229.89,15.88,5.6,0.4,1069284.0,3834785.6,138532.0,403676.8,3.2,0.0,24.8,24186.4,17091.2,34110.6,21.2,67.6,9.2,1.8,0.0,4.237404813193601
0.57,6.45,26.072,27938.816,171.242,2.2,239.166,11.89,7.6,0.8,1165951.2,1599832.0,33512.8,269548.0,13479.2,45909.6,20609.8,62067.2,15773.8,24410.4,15.4,72.6,6.8,5.2,0.0,7.461577764949443
0.54,7.848,14.028,48030.72,162.105,2.37,213.326,15.69,5.0,1.0,1104263.2,4290409.6,80751.2,357553.6,4281.6,0.0,6907.2,21855.2,15426.4,29835.0,22.8,65.6,9.0,3.0,0.0,4.994942744572958
0.61,7.92,17.32,40334.336,193.793,2.11,258.554,13.44,5.8,0.8,1093204.0,5112586.4,117369.6,360834.4,40.8,0.0,70.4,25812.0,15438.6,30609.4,20.0,70.2,9.0,1.0,0.0,4.938799854168676
0.53,7.54,23.723,36977.664,173.622,2.56,227.916,14.47,5.0,0.6,1192316.0,1943828.0,131416.8,362446.4,14.4,68858.4,44.8,89600.0,16284.4,30888.0,20.6,68.6,8.4,2.4,0.0,4.372665953410098
0.59,6.614,23.893,32120.832,184.374,2.1,240.973,12.97,5.2,0.2,1236631.2,2212860.8,135959.2,364381.6,21.6,86515.2,78.8,103318.4,14777.4,25876.4,18.8,68.0,10.0,3.4,0.0,5.426068543309
0.59,8.406,16.155,49082.368,187.292,2.28,248.231,14.63,6.8,0.2,1069117.6,4556592.0,138243.2,368028.0,38.4,0.0,341.4,22036.8,16882.2,32966.8,23.2,66.8,8.4,1.6,0.0,4.223013697080498
0.58,8.202,24.65,53622.784,187.913,2.31,246.929,14.06,8.0,0.0,1068794.4,4442924.0,139304.8,368878.4,68.0,0.0,94.4,27008.0,17035.6,34484.0,25.4,66.2,7.0,1.6,0.0,4.391518680930487
0.84,7.912,27.06,23100.416,154.828,2.63,405.072,7.37,5.4,0.0,1068702.4,3211144.0,139703.2,367879.2,8.0,0.0,64.0,21798.4,15639.0,30480.4,32.6,58.6,7.6,1.2,0.0,4.440315034654406
0.66,8.596,13.906,45368.32,163.801,2.77,314.145,11.03,7.2,0.2,1068388.0,4095232.8,139858.4,365152.8,14.4,0.0,58.4,25089.6,17378.8,33765.0,25.0,64.6,8.2,2.0,0.0,3.8806558812706218
0.74,8.274,17.861,26291.2,159.419,2.7,352.25,9.06,7.2,0.4,1068008.0,3349908.8,139927.2,367216.8,14.4,0.0,41.6,24402.4,16992.6,34090.6,30.6,60.2,7.2,1.8,0.0,4.240614352840009
0.64,8.61,14.116,46327.808,156.114,2.84,307.683,10.9,7.4,0.2,1067896.0,4286792.8,140395.2,374052.0,0.0,0.0,31.2,25036.0,17786.8,34452.8,23.4,64.6,10.0,2.0,0.0,4.023995175457641
0.71,8.454,14.85,43365.376,142.342,2.96,362.119,8.92,6.0,0.2,1067581.6,4011744.0,140431.2,372600.8,35.2,0.0,74.4,25908.0,17758.0,33452.8,23.2,65.4,9.6,1.6,0.0,4.4867292849603535
0.54,5.952,23.647,32066.56,136.153,2.41,179.991,14.69,3.8,0.4,1067284.8,5440702.4,140452.0,367571.2,8.0,0.0,51.2,18590.4,12616.8,23445.6,24.0,66.6,7.6,1.8,0.0,6.773459965287291
0.61,8.185,12.307,40178.688,158.872,2.46,257.401,11.73,5.8,0.0,1066936.0,5101968.8,140467.2,371411.2,0.8,0.0,35.2,20322.4,15270.4,30875.6,23.0,66.6,8.4,2.2,0.0,4.9077855779769575
0.93,8.495,14.731,31351.808,174.666,2.5,487.294,6.19,7.6,0.2,1066832.0,4187112.8,140484.0,376562.4,20.0,0.0,60.0,24868.0,16994.0,33300.0,32.4,56.0,9.6,2.2,0.0,4.156575123579261
0.94,8.424,12.692,31041.536,184.637,2.28,470.864,6.23,5.8,0.0,1066526.4,4447972.8,140504.8,373797.6,7.2,0.0,25.6,24726.4,17105.4,33390.6,30.6,58.4,9.8,1.8,0.0,4.359776236794212
0.82,6.147,16.255,12775.424,212.377,1.84,380.907,6.55,8.2,0.4,1825876.8,4060972.8,140516.8,369992.0,6.4,190903.2,35.2,209000.8,14153.8,24989.0,20.8,69.4,7.8,2.4,0.0,5.430993826492974
0.97,8.319,17.05,38042.624,229.129,1.85,462.906,6.92,6.0,0.0,1064408.8,5126745.6,140587.2,374412.0,10.4,0.0,59.2,25664.0,16472.2,32295.6,30.8,59.4,8.6,1.4,0.0,4.411064762679684
0.96,7.094,19.012,17639.424,211.04,1.87,463.157,5.61,5.6,1.2,1208667.2,4785860.8,140607.2,374735.2,8.8,86926.4,55.2,104844.0,15953.6,28348.0,28.0,60.2,9.6,2.4,0.0,5.428831646407859
1.16,8.195,17.517,23787.52,275.235,1.44,599.954,4.91,5.0,0.0,1059388.0,5302162.4,140624.0,375805.6,11.2,0.0,33.6,25664.0,17600.2,33095.4,33.4,55.2,9.4,1.8,0.0,4.5577928174394815
0.96,7.28,25.886,23851.008,239.244,1.76,475.18,6.0,5.2,0.0,1339868.8,5298811.2,140624.0,375618.4,2.4,111809.6,44.0,133885.6,14667.8,27935.2,23.4,67.8,7.4,1.6,0.0,4.723916192802507
1.06,6.593,19.269,12728.32,273.153,1.37,495.01,5.1,5.6,0.0,1398625.6,5238430.4,140633.6,376364.0,5.6,153882.4,25.6,172184.8,14756.4,24679.4,27.6,60.2,8.8,3.2,0.0,5.425285537857815
1.44,8.075,23.772,3761.152,321.956,1.25,808.629,3.25,6.6,0.2,1059944.0,5322832.0,140648.0,376674.4,4.8,0.0,17.6,25792.8,17409.6,32628.8,36.6,53.6,8.4,1.4,0.0,4.433200237576297
1.29,7.362,22.861,13039.616,285.947,1.36,683.696,3.87,7.8,0.0,1059688.0,5571642.4,140648.0,376330.4,0.0,0.0,20.0,20555.2,15011.8,28792.8,40.8,49.8,7.6,1.8,0.0,4.677300896149515
1.18,7.676,44.092,26304.512,373.821,1.21,542.132,5.72,7.8,0.2,1059688.0,5965806.4,140656.0,373140.0,49.6,0.0,76.0,26508.0,14795.6,30029.2,31.4,63.0,5.6,0.0,0.0,3.813257508420368
0.9,6.157,30.44,20276.224,258.992,1.39,274.81,8.52,6.4,0.0,1133404.8,6274977.6,140672.0,374698.4,72.8,52428.8,88.0,69908.8,13716.4,23763.0,24.2,62.6,10.8,2.6,0.0,5.8182890732003925
0.9,7.059,18.01,18230.272,229.191,1.63,376.421,6.51,5.6,0.0,1058588.0,6450784.0,140693.6,378220.8,5.6,0.0,24.8,23330.4,14128.8,28844.4,32.4,56.8,10.0,1.2,0.0,5.523862487160116
0.26,8.69,15.634,1027.072,106.486,4.12,154.106,12.92,6.0,0.6,1059100.0,6629675.2,140696.0,380022.4,0.0,52.8,21.6,23792.0,18233.2,35922.6,42.4,46.8,8.8,2.0,0.0,4.082110075824028
